TIMESTEP,Year,Month,State,V_HW_Tmax_F,original,,V_HW_Precipitation_inch
2/1/1984,1984,Feb,Minnesota,41.58,0.91,0,0.91
2/1/1984,1984,Feb,Mississippi,68.36,5.21,0,5.21
2/1/1984,1984,Feb,Missouri,60.01,2.38,1.703103189,4.08
2/1/1984,1984,Feb,Montana,53.62,0.72,0.836228518,1.56
2/1/1984,1984,Feb,Nebraska,54.73,1.09,1.474480896,2.56
2/1/1984,1984,Feb,Nevada,72.85,0.82,0,0.82
2/1/1984,1984,Feb,New Hampshire,45.34,4.83,1.507383023,6.34
2/1/1984,1984,Feb,New Jersey,52.98,4.14,1.574216376,5.71
2/1/1984,1984,Feb,New Mexico,69.79,0.12,0,0.12
2/1/1984,1984,Feb,New York,50.92,3.3,-1.177106099,2.12
2/1/1984,1984,Feb,North Carolina,66.35,5.82,1.658813749,7.48
2/1/1984,1984,Feb,North Dakota,47.63,0.3,-1.303599854,0.15
2/1/1984,1984,Feb,Ohio,54.16,2.23,1.277318979,3.51
2/1/1984,1984,Feb,Oklahoma,67.05,1.96,1.697151286,3.66
2/1/1984,1984,Feb,Oregon,58.65,4.56,0,4.56
2/1/1984,1984,Feb,Pennsylvania,53.47,3.79,0,3.79
2/1/1984,1984,Feb,Rhode Island,47.98,6.53,1.753651829,8.28
2/1/1984,1984,Feb,South Carolina,67.46,5.33,1.814417494,7.14
2/1/1984,1984,Feb,South Dakota,51.4,0.5,0,0.5
2/1/1984,1984,Feb,Tennessee,62.26,3.99,-1.713352436,2.28
2/1/1984,1984,Feb,Texas,79.31,1.31,1.374614157,2.68
2/1/1984,1984,Feb,Utah,63.16,0.87,0.632522852,1.5
2/1/1984,1984,Feb,Vermont,43.15,3.28,1.426016463,4.71
2/1/1984,1984,Feb,Virginia,61.99,5.05,0,5.05
2/1/1984,1984,Feb,Washington,55.53,4.69,2.555837471,7.25
2/1/1984,1984,Feb,West Virginia,56.84,3.47,1.346319937,4.82
2/1/1984,1984,Feb,Wisconsin,45.66,1.4,0,1.4
2/1/1984,1984,Feb,Wyoming,49.68,0.71,0,0.71
3/1/1984,1984,Mar,Alabama,76.68,4.98,-1.913030304,3.07
3/1/1984,1984,Mar,Arizona,84.74,0.37,0,0.37
3/1/1984,1984,Mar,Arkansas,69.41,5.56,0,5.56
3/1/1984,1984,Mar,California,86.87,1.88,-2.131408253,0.94
3/1/1984,1984,Mar,Colorado,62,2.04,0.696928566,2.74
3/1/1984,1984,Mar,Connecticut,44.23,5.16,-1.749992199,3.41
3/1/1984,1984,Mar,Delaware,52.83,6.71,-1.581583976,5.13
3/1/1984,1984,Mar,District of Columbia,51.32,5.88,1.564456752,7.44
3/1/1984,1984,Mar,Florida,84.59,4.85,-2.59240158,2.26
3/1/1984,1984,Mar,Georgia,77.35,6.27,-1.734505994,4.54
3/1/1984,1984,Mar,Idaho,58.7,2.83,-1.094930677,1.74
3/1/1984,1984,Mar,Illinois,54.51,3.96,-1.503040962,2.46
3/1/1984,1984,Mar,Indiana,52.76,3.66,1.478054356,5.14
3/1/1984,1984,Mar,Iowa,45.32,1.85,1.963361456,3.81
3/1/1984,1984,Mar,Kansas,60.87,3.99,-1.62301073,2.37
3/1/1984,1984,Mar,Kentucky,59.47,4.87,0,4.87
3/1/1984,1984,Mar,Louisiana,76.43,3.99,0,3.99
3/1/1984,1984,Mar,Maine,40.95,4.61,1.365409241,5.98
3/1/1984,1984,Mar,Maryland,55.46,6.16,0,6.16
3/1/1984,1984,Mar,Massachusetts,43.03,5.71,-1.600615098,4.11
3/1/1984,1984,Mar,Michigan,41.84,2.32,1.143502682,3.46
3/1/1984,1984,Mar,Minnesota,39.96,0.86,0,0.86
3/1/1984,1984,Mar,Mississippi,75.13,5.44,0,5.44
3/1/1984,1984,Mar,Missouri,60.97,4.88,1.703103189,6.58
3/1/1984,1984,Mar,Montana,56.63,1.49,0.836228518,2.33
3/1/1984,1984,Mar,Nebraska,54.87,1.59,-1.474480896,0.12
3/1/1984,1984,Mar,Nevada,82.63,1.02,-0.57776999,0.44
3/1/1984,1984,Mar,New Hampshire,40.77,4.1,-1.507383023,2.59
3/1/1984,1984,Mar,New Jersey,49.97,6.34,-1.574216376,4.77
3/1/1984,1984,Mar,New Mexico,77.72,0.76,-0.860242829,0.38
3/1/1984,1984,Mar,New York,46.18,2.74,1.177106099,3.92
3/1/1984,1984,Mar,North Carolina,69.19,5.74,-1.658813749,4.08
3/1/1984,1984,Mar,North Dakota,44.33,0.92,-1.303599854,0.46
3/1/1984,1984,Mar,Ohio,51.68,3.43,1.277318979,4.71
3/1/1984,1984,Mar,Oklahoma,69.34,4.27,-1.697151286,2.57
3/1/1984,1984,Mar,Oregon,64.7,4.53,2.124200068,6.65
3/1/1984,1984,Mar,Pennsylvania,49,3.7,1.278268482,4.98
3/1/1984,1984,Mar,Rhode Island,42.47,6.26,-1.753651829,4.51
3/1/1984,1984,Mar,South Carolina,74.46,5.49,0,5.49
3/1/1984,1984,Mar,South Dakota,51.65,1.19,1.334197699,2.52
3/1/1984,1984,Mar,Tennessee,64.86,5.68,0,5.68
3/1/1984,1984,Mar,Texas,89.88,1.57,-1.374614157,0.2
3/1/1984,1984,Mar,Utah,71.49,1.39,0,1.39
3/1/1984,1984,Mar,Vermont,39.19,3.42,0,3.42
3/1/1984,1984,Mar,Virginia,62.88,6.16,1.422970034,7.58
3/1/1984,1984,Mar,Washington,62.3,4.89,2.555837471,7.45
3/1/1984,1984,Mar,West Virginia,55.64,4.31,0,4.31
3/1/1984,1984,Mar,Wisconsin,41.5,1.33,-1.577388262,0.67
3/1/1984,1984,Mar,Wyoming,53.87,1.25,-0.67124255,0.58
4/1/1984,1984,Apr,Alabama,81.52,5.43,1.913030304,7.34
4/1/1984,1984,Apr,Arizona,87.67,0.59,0.826791784,1.42
4/1/1984,1984,Apr,Arkansas,77.55,4.05,0,4.05
4/1/1984,1984,Apr,California,90.5,1.32,-2.131408253,0.66
4/1/1984,1984,Apr,Colorado,69.52,2.55,-0.696928566,1.85
4/1/1984,1984,Apr,Connecticut,61.19,5.51,0,5.51
4/1/1984,1984,Apr,Delaware,66.75,4.6,-1.581583976,3.02
4/1/1984,1984,Apr,District of Columbia,64.92,3.81,0,3.81
4/1/1984,1984,Apr,Florida,87.83,4.02,0,4.02
4/1/1984,1984,Apr,Georgia,82.19,4.78,1.734505994,6.51
4/1/1984,1984,Apr,Idaho,64.85,2.56,0,2.56
4/1/1984,1984,Apr,Illinois,68.1,4.96,0,4.96
4/1/1984,1984,Apr,Indiana,67.81,4.94,1.478054356,6.42
4/1/1984,1984,Apr,Iowa,63.3,5.82,-1.963361456,3.86
4/1/1984,1984,Apr,Kansas,70.38,5,1.62301073,6.62
4/1/1984,1984,Apr,Kentucky,72.29,5.26,1.586495717,6.85
4/1/1984,1984,Apr,Louisiana,83.04,3.06,2.276327511,5.34
4/1/1984,1984,Apr,Maine,60.16,3.16,-1.365409241,1.79
4/1/1984,1984,Apr,Maryland,69.32,4.43,-1.446535456,2.98
4/1/1984,1984,Apr,Massachusetts,60.84,4.57,-1.600615098,2.97
4/1/1984,1984,Apr,Michigan,64.83,2.54,1.143502682,3.68
4/1/1984,1984,Apr,Minnesota,63.89,2.49,0,2.49
4/1/1984,1984,Apr,Mississippi,81.4,5.35,-2.041266881,3.31
4/1/1984,1984,Apr,Missouri,72.31,5.28,1.703103189,6.98
4/1/1984,1984,Apr,Montana,67.45,1.83,0.836228518,2.67
4/1/1984,1984,Apr,Nebraska,63.33,5.46,0,5.46
4/1/1984,1984,Apr,Nevada,86.51,0.99,0.57776999,1.57
4/1/1984,1984,Apr,New Hampshire,60.02,4.28,0,4.28
4/1/1984,1984,Apr,New Jersey,64.98,5.33,-1.574216376,3.76
4/1/1984,1984,Apr,New Mexico,85.22,0.58,0,0.58
4/1/1984,1984,Apr,New York,64.85,4.02,1.177106099,5.2
4/1/1984,1984,Apr,North Carolina,76.38,4.52,-1.658813749,2.86
4/1/1984,1984,Apr,North Dakota,64.1,2.86,1.303599854,4.16
4/1/1984,1984,Apr,Ohio,67.04,4.08,-1.277318979,2.8
4/1/1984,1984,Apr,Oklahoma,78.29,2.75,1.697151286,4.45
4/1/1984,1984,Apr,Oregon,66.73,3.41,0,3.41
4/1/1984,1984,Apr,Pennsylvania,66.62,4.33,0,4.33
4/1/1984,1984,Apr,Rhode Island,58.93,4.8,0,4.8
4/1/1984,1984,Apr,South Carolina,79.63,4.74,-1.814417494,2.93
4/1/1984,1984,Apr,South Dakota,63.63,3.59,1.334197699,4.92
4/1/1984,1984,Apr,Tennessee,74.93,5.71,0,5.71
4/1/1984,1984,Apr,Texas,97.42,0.59,0,0.59
4/1/1984,1984,Apr,Utah,76.96,1.73,0.632522852,2.36
4/1/1984,1984,Apr,Vermont,60.24,3.43,0,3.43
4/1/1984,1984,Apr,Virginia,73.35,4.8,-1.422970034,3.38
4/1/1984,1984,Apr,Washington,65.26,3.64,0,3.64
4/1/1984,1984,Apr,West Virginia,69.44,4.92,0,4.92
4/1/1984,1984,Apr,Wisconsin,63.57,3.65,1.577388262,5.23
4/1/1984,1984,Apr,Wyoming,62.08,2.58,0,2.58
5/1/1984,1984,May,Alabama,88.2,6.08,1.913030304,7.99
5/1/1984,1984,May,Arizona,104.36,0.12,-0.826791784,0.06
5/1/1984,1984,May,Arkansas,85.19,7.09,1.958623226,9.05
5/1/1984,1984,May,California,107.56,0.52,0,0.52
5/1/1984,1984,May,Colorado,87.21,1.29,0,1.29
5/1/1984,1984,May,Connecticut,70.95,10.43,-1.749992199,8.68
5/1/1984,1984,May,Delaware,77.01,7.09,-1.581583976,5.51
5/1/1984,1984,May,District of Columbia,74.73,4.86,0,4.86
5/1/1984,1984,May,Florida,91.67,5.34,0,5.34
5/1/1984,1984,May,Georgia,87.75,5.32,1.734505994,7.05
5/1/1984,1984,May,Idaho,76.22,3.04,1.094930677,4.13
5/1/1984,1984,May,Illinois,77.98,4.93,-1.503040962,3.43
5/1/1984,1984,May,Indiana,76.14,4.97,-1.478054356,3.49
5/1/1984,1984,May,Iowa,74.63,4.78,-1.963361456,2.82
5/1/1984,1984,May,Kansas,83.32,2.56,0,2.56
5/1/1984,1984,May,Kentucky,78.81,8.39,0,8.39
5/1/1984,1984,May,Louisiana,88.64,5.22,-2.276327511,2.94
5/1/1984,1984,May,Maine,70.4,7.38,1.365409241,8.75
5/1/1984,1984,May,Maryland,78.85,5.76,0,5.76
5/1/1984,1984,May,Massachusetts,71.17,9.14,-1.600615098,7.54
5/1/1984,1984,May,Michigan,72.64,3.14,0,3.14
5/1/1984,1984,May,Minnesota,75.31,2.13,0,2.13
5/1/1984,1984,May,Mississippi,87.1,5.89,0,5.89
5/1/1984,1984,May,Missouri,80.7,4.02,0,4.02
5/1/1984,1984,May,Montana,77.91,1.84,0,1.84
5/1/1984,1984,May,Nebraska,80.1,3.25,1.474480896,4.72
5/1/1984,1984,May,Nevada,103.64,0.49,0.57776999,1.07
5/1/1984,1984,May,New Hampshire,70.45,9.82,-1.507383023,8.31
5/1/1984,1984,May,New Jersey,75.39,8.45,-1.574216376,6.88
5/1/1984,1984,May,New Mexico,96.01,1.05,0.860242829,1.91
5/1/1984,1984,May,New York,73.43,7.21,1.177106099,8.39
5/1/1984,1984,May,North Carolina,84.81,6.7,-1.658813749,5.04
5/1/1984,1984,May,North Dakota,75.82,0.51,-1.303599854,0.26
5/1/1984,1984,May,Ohio,75.06,4.86,1.277318979,6.14
5/1/1984,1984,May,Oklahoma,91.17,3.16,-1.697151286,1.46
5/1/1984,1984,May,Oregon,77.83,2.93,0,2.93
5/1/1984,1984,May,Pennsylvania,74.5,6.37,1.278268482,7.65
5/1/1984,1984,May,Rhode Island,68.89,7.34,0,7.34
5/1/1984,1984,May,South Carolina,86.19,5.99,0,5.99
5/1/1984,1984,May,South Dakota,77.25,2.1,0,2.1
5/1/1984,1984,May,Tennessee,81.51,9.56,1.713352436,11.27
5/1/1984,1984,May,Texas,102.14,2.18,-1.374614157,0.81
5/1/1984,1984,May,Utah,95.16,0.58,0.632522852,1.21
5/1/1984,1984,May,Vermont,68.33,9.12,0,9.12
5/1/1984,1984,May,Virginia,81.78,5.14,1.422970034,6.56
5/1/1984,1984,May,Washington,72.79,4.62,2.555837471,7.18
5/1/1984,1984,May,West Virginia,76.94,4.47,-1.346319937,3.12
5/1/1984,1984,May,Wisconsin,72.61,2.75,-1.577388262,1.17
5/1/1984,1984,May,Wyoming,78.11,1.53,0.67124255,2.2
6/1/1984,1984,Jun,Alabama,94.11,2.32,0,2.32
6/1/1984,1984,Jun,Arizona,105.62,0.5,0.826791784,1.33
6/1/1984,1984,Jun,Arkansas,94.62,2.12,-1.958623226,0.16
6/1/1984,1984,Jun,California,108.25,0.54,-2.131408253,0.27
6/1/1984,1984,Jun,Colorado,92.94,2.17,-0.696928566,1.47
6/1/1984,1984,Jun,Connecticut,85.02,3.96,0,3.96
6/1/1984,1984,Jun,Delaware,88.32,3.16,0,3.16
6/1/1984,1984,Jun,District of Columbia,87.01,1.62,0,1.62
6/1/1984,1984,Jun,Florida,94.61,5.05,2.59240158,7.64
6/1/1984,1984,Jun,Georgia,94.32,2.99,1.734505994,4.72
6/1/1984,1984,Jun,Idaho,81.76,3.19,1.094930677,4.28
6/1/1984,1984,Jun,Illinois,91.58,2.47,-1.503040962,0.97
6/1/1984,1984,Jun,Indiana,90.51,1.89,-1.478054356,0.41
6/1/1984,1984,Jun,Iowa,87.08,6.71,0,6.71
6/1/1984,1984,Jun,Kansas,94.1,4.3,0,4.3
6/1/1984,1984,Jun,Kentucky,91.89,2.02,0,2.02
6/1/1984,1984,Jun,Louisiana,93.11,5.6,2.276327511,7.88
6/1/1984,1984,Jun,Maine,80.82,6.43,-1.365409241,5.06
6/1/1984,1984,Jun,Maryland,90.23,2.59,1.446535456,4.04
6/1/1984,1984,Jun,Massachusetts,83.19,4.26,-1.600615098,2.66
6/1/1984,1984,Jun,Michigan,88,3.12,-1.143502682,1.98
6/1/1984,1984,Jun,Minnesota,83.53,6.62,0,6.62
6/1/1984,1984,Jun,Mississippi,93.67,2.74,0,2.74
6/1/1984,1984,Jun,Missouri,93.02,3.96,-1.703103189,2.26
6/1/1984,1984,Jun,Montana,84.14,2.73,0,2.73
6/1/1984,1984,Jun,Nebraska,89.4,4.68,1.474480896,6.15
6/1/1984,1984,Jun,Nevada,104.72,1.02,0,1.02
6/1/1984,1984,Jun,New Hampshire,82.16,4.07,-1.507383023,2.56
6/1/1984,1984,Jun,New Jersey,87.92,3.54,0,3.54
6/1/1984,1984,Jun,New Mexico,95.86,2.11,0,2.11
6/1/1984,1984,Jun,New York,87.2,3.16,0,3.16
6/1/1984,1984,Jun,North Carolina,92.53,3.12,0,3.12
6/1/1984,1984,Jun,North Dakota,82.34,3.84,0,3.84
6/1/1984,1984,Jun,Ohio,89.72,1.89,1.277318979,3.17
6/1/1984,1984,Jun,Oklahoma,98.53,2.93,1.697151286,4.63
6/1/1984,1984,Jun,Oregon,83.79,2.83,2.124200068,4.95
6/1/1984,1984,Jun,Pennsylvania,87.82,4.88,-1.278268482,3.6
6/1/1984,1984,Jun,Rhode Island,80.68,5.72,0,5.72
6/1/1984,1984,Jun,South Carolina,93.64,3.26,0,3.26
6/1/1984,1984,Jun,South Dakota,85.79,5.85,0,5.85
6/1/1984,1984,Jun,Tennessee,92.59,2.64,1.713352436,4.35
6/1/1984,1984,Jun,Texas,101.97,2.42,-1.374614157,1.05
6/1/1984,1984,Jun,Utah,97.66,1.66,0,1.66
6/1/1984,1984,Jun,Vermont,83.45,2.83,0,2.83
6/1/1984,1984,Jun,Virginia,91.68,2.1,1.422970034,3.52
6/1/1984,1984,Jun,Washington,81.07,3.15,0,3.15
6/1/1984,1984,Jun,West Virginia,90.32,2.17,-1.346319937,0.82
6/1/1984,1984,Jun,Wisconsin,85.82,5.4,-1.577388262,3.82
6/1/1984,1984,Jun,Wyoming,83.39,2.01,-0.67124255,1.34
7/1/1984,1984,Jul,Alabama,93.17,5.85,1.913030304,7.76
7/1/1984,1984,Jul,Arizona,109.1,3.36,0.826791784,4.19
7/1/1984,1984,Jul,Arkansas,95.76,3.56,1.958623226,5.52
7/1/1984,1984,Jul,California,114.32,0.69,0,0.69
7/1/1984,1984,Jul,Colorado,97.71,2.37,0.696928566,3.07
7/1/1984,1984,Jul,Connecticut,83.74,6.41,-1.749992199,4.66
7/1/1984,1984,Jul,Delaware,86.79,5.33,-1.581583976,3.75
7/1/1984,1984,Jul,District of Columbia,85,5.11,0,5.11
7/1/1984,1984,Jul,Florida,93.99,9.31,-2.59240158,6.72
7/1/1984,1984,Jul,Georgia,92.61,8.21,0,8.21
7/1/1984,1984,Jul,Idaho,96.86,1.49,0,1.49
7/1/1984,1984,Jul,Illinois,91.2,3.08,0,3.08
7/1/1984,1984,Jul,Indiana,88.69,3.72,-1.478054356,2.24
7/1/1984,1984,Jul,Iowa,89.98,4,1.963361456,5.96
7/1/1984,1984,Jul,Kansas,99.43,1.09,1.62301073,2.71
7/1/1984,1984,Jul,Kentucky,90.91,4.69,0,4.69
7/1/1984,1984,Jul,Louisiana,94.6,4.52,0,4.52
7/1/1984,1984,Jul,Maine,83.72,3.95,0,3.95
7/1/1984,1984,Jul,Maryland,88.18,5.46,-1.446535456,4.01
7/1/1984,1984,Jul,Massachusetts,83.9,5.46,0,5.46
7/1/1984,1984,Jul,Michigan,87.15,2.3,0,2.3
7/1/1984,1984,Jul,Minnesota,88.66,2.24,-1.611734087,0.63
7/1/1984,1984,Jul,Mississippi,93.69,4.04,2.041266881,6.08
7/1/1984,1984,Jul,Missouri,94.21,2.85,0,2.85
7/1/1984,1984,Jul,Montana,96.49,0.61,0,0.61
7/1/1984,1984,Jul,Nebraska,95.25,2.52,0,2.52
7/1/1984,1984,Jul,Nevada,108.77,1.86,0.57776999,2.44
7/1/1984,1984,Jul,New Hampshire,83.5,5.13,-1.507383023,3.62
7/1/1984,1984,Jul,New Jersey,86.96,7.47,-1.574216376,5.9
7/1/1984,1984,Jul,New Mexico,97.51,1.87,0.860242829,2.73
7/1/1984,1984,Jul,New York,86.36,4.27,1.177106099,5.45
7/1/1984,1984,Jul,North Carolina,90.44,8.79,0,8.79
7/1/1984,1984,Jul,North Dakota,93.32,1.09,-1.303599854,0.55
7/1/1984,1984,Jul,Ohio,86.89,3.4,1.277318979,4.68
7/1/1984,1984,Jul,Oklahoma,101.42,1.24,-1.697151286,0.62
7/1/1984,1984,Jul,Oregon,98.28,0.35,0,0.35
7/1/1984,1984,Jul,Pennsylvania,86.31,5.2,-1.278268482,3.92
7/1/1984,1984,Jul,Rhode Island,81.71,5.6,0,5.6
7/1/1984,1984,Jul,South Carolina,91.22,8.41,-1.814417494,6.6
7/1/1984,1984,Jul,South Dakota,94.12,2.01,-1.334197699,0.68
7/1/1984,1984,Jul,Tennessee,91.39,6.31,-1.713352436,4.6
7/1/1984,1984,Jul,Texas,102.93,1.65,-1.374614157,0.28
7/1/1984,1984,Jul,Utah,102.64,1.97,-0.632522852,1.34
7/1/1984,1984,Jul,Vermont,83.57,5.6,0,5.6
7/1/1984,1984,Jul,Virginia,88.93,5.92,-1.422970034,4.5
7/1/1984,1984,Jul,Washington,94.59,0.22,-2.555837471,0.11
7/1/1984,1984,Jul,West Virginia,87.45,5.44,0,5.44
7/1/1984,1984,Jul,Wisconsin,86.96,3.35,-1.577388262,1.77
7/1/1984,1984,Jul,Wyoming,93.27,1.94,0,1.94
8/1/1984,1984,Aug,Alabama,92.52,5.61,-1.913030304,3.7
8/1/1984,1984,Aug,Arizona,108.21,3.04,0,3.04
8/1/1984,1984,Aug,Arkansas,95.68,4.64,-1.958623226,2.68
8/1/1984,1984,Aug,California,111.17,0.62,2.131408253,2.75
8/1/1984,1984,Aug,Colorado,96.59,2.82,-0.696928566,2.12
8/1/1984,1984,Aug,Connecticut,85.41,1.42,1.749992199,3.17
8/1/1984,1984,Aug,Delaware,87.66,2.22,0,2.22
8/1/1984,1984,Aug,District of Columbia,86.32,4.36,1.564456752,5.92
8/1/1984,1984,Aug,Florida,95.59,5.84,0,5.84
8/1/1984,1984,Aug,Georgia,94.44,3.82,1.734505994,5.55
8/1/1984,1984,Aug,Idaho,95.51,1.37,1.094930677,2.46
8/1/1984,1984,Aug,Illinois,93.63,1.6,0,1.6
8/1/1984,1984,Aug,Indiana,90.24,2.18,0,2.18
8/1/1984,1984,Aug,Iowa,92.56,1.03,0,1.03
8/1/1984,1984,Aug,Kansas,101.13,1.43,-1.62301073,0.72
8/1/1984,1984,Aug,Kentucky,91.23,2.67,-1.586495717,1.08
8/1/1984,1984,Aug,Louisiana,95.14,5.66,-2.276327511,3.38
8/1/1984,1984,Aug,Maine,83.98,2.11,-1.365409241,0.74
8/1/1984,1984,Aug,Maryland,88.77,4.23,-1.446535456,2.78
8/1/1984,1984,Aug,Massachusetts,84.91,1.35,0,1.35
8/1/1984,1984,Aug,Michigan,88.03,3.24,1.143502682,4.38
8/1/1984,1984,Aug,Minnesota,90.88,2.45,1.611734087,4.06
8/1/1984,1984,Aug,Mississippi,92.43,5.17,-2.041266881,3.13
8/1/1984,1984,Aug,Missouri,97.75,1.43,1.703103189,3.13
8/1/1984,1984,Aug,Montana,96.22,1.23,-0.836228518,0.39
8/1/1984,1984,Aug,Nebraska,98.07,1.38,1.474480896,2.85
8/1/1984,1984,Aug,Nevada,108.06,1.32,0,1.32
8/1/1984,1984,Aug,New Hampshire,84.2,1.78,0,1.78
8/1/1984,1984,Aug,New Jersey,87.23,2.46,0,2.46
8/1/1984,1984,Aug,New Mexico,95.52,4.04,0.860242829,4.9
8/1/1984,1984,Aug,New York,87.1,4.44,1.177106099,5.62
8/1/1984,1984,Aug,North Carolina,91.68,3.48,-1.658813749,1.82
8/1/1984,1984,Aug,North Dakota,93.57,1.27,0,1.27
8/1/1984,1984,Aug,Ohio,87.74,3.42,0,3.42
8/1/1984,1984,Aug,Oklahoma,101.58,1.76,0,1.76
8/1/1984,1984,Aug,Oregon,95.55,1.21,-2.124200068,0.61
8/1/1984,1984,Aug,Pennsylvania,87.31,4.96,0,4.96
8/1/1984,1984,Aug,Rhode Island,83.32,0.83,-1.753651829,0.42
8/1/1984,1984,Aug,South Carolina,92.39,3.33,1.814417494,5.14
8/1/1984,1984,Aug,South Dakota,96.48,1.9,1.334197699,3.23
8/1/1984,1984,Aug,Tennessee,90.93,2.55,0,2.55
8/1/1984,1984,Aug,Texas,103.34,1.99,0,1.99
8/1/1984,1984,Aug,Utah,100.93,1.82,0,1.82
8/1/1984,1984,Aug,Vermont,83.85,3.23,1.426016463,4.66
8/1/1984,1984,Aug,Virginia,90.01,4.94,1.422970034,6.36
8/1/1984,1984,Aug,Washington,92.78,0.71,0,0.71
8/1/1984,1984,Aug,West Virginia,88.3,5.46,-1.346319937,4.11
8/1/1984,1984,Aug,Wisconsin,89.3,3.26,0,3.26
8/1/1984,1984,Aug,Wyoming,93.57,1.18,-0.67124255,0.51
9/1/1984,1984,Sep,Alabama,90.92,0.61,1.913030304,2.52
9/1/1984,1984,Sep,Arizona,104.72,1.76,0,1.76
9/1/1984,1984,Sep,Arkansas,87.48,4.17,0,4.17
9/1/1984,1984,Sep,California,107.64,0.26,0,0.26
9/1/1984,1984,Sep,Colorado,88.92,1.11,0,1.11
9/1/1984,1984,Sep,Connecticut,74.63,1.78,0,1.78
9/1/1984,1984,Sep,Delaware,80.79,1.99,-1.581583976,0.41
9/1/1984,1984,Sep,District of Columbia,77.79,1.94,-1.564456752,0.38
9/1/1984,1984,Sep,Florida,92.7,5.2,-2.59240158,2.61
9/1/1984,1984,Sep,Georgia,90.18,1.4,1.734505994,3.13
9/1/1984,1984,Sep,Idaho,81.57,1.4,0,1.4
9/1/1984,1984,Sep,Illinois,82.84,4.36,-1.503040962,2.86
9/1/1984,1984,Sep,Indiana,80.98,4.07,1.478054356,5.55
9/1/1984,1984,Sep,Iowa,80.86,2.1,1.963361456,4.06
9/1/1984,1984,Sep,Kansas,88.11,1.28,-1.62301073,0.64
9/1/1984,1984,Sep,Kentucky,83.56,2.81,0,2.81
9/1/1984,1984,Sep,Louisiana,90.95,3.19,2.276327511,5.47
9/1/1984,1984,Sep,Maine,74.41,1.52,0,1.52
9/1/1984,1984,Sep,Maryland,81.65,1.7,1.446535456,3.15
9/1/1984,1984,Sep,Massachusetts,74.61,1.61,1.600615098,3.21
9/1/1984,1984,Sep,Michigan,76.77,4.36,-1.143502682,3.22
9/1/1984,1984,Sep,Minnesota,76.57,2.22,-1.611734087,0.61
9/1/1984,1984,Sep,Mississippi,90.31,0.89,0,0.89
9/1/1984,1984,Sep,Missouri,85.22,5.01,0,5.01
9/1/1984,1984,Sep,Montana,77.23,1.71,0.836228518,2.55
9/1/1984,1984,Sep,Nebraska,84.31,0.78,0,0.78
9/1/1984,1984,Sep,Nevada,104.5,0.53,-0.57776999,0.27
9/1/1984,1984,Sep,New Hampshire,73.68,1.52,0,1.52
9/1/1984,1984,Sep,New Jersey,78.87,2.24,1.574216376,3.81
9/1/1984,1984,Sep,New Mexico,91.96,1.26,-0.860242829,0.4
9/1/1984,1984,Sep,New York,77.32,2.94,-1.177106099,1.76
9/1/1984,1984,Sep,North Carolina,85.38,3.92,1.658813749,5.58
9/1/1984,1984,Sep,North Dakota,72.83,1.1,0,1.1
9/1/1984,1984,Sep,Ohio,79.81,2.58,-1.277318979,1.3
9/1/1984,1984,Sep,Oklahoma,90.79,2.08,1.697151286,3.78
9/1/1984,1984,Sep,Oregon,87.18,1.11,0,1.11
9/1/1984,1984,Sep,Pennsylvania,77.72,1.82,-1.278268482,0.54
9/1/1984,1984,Sep,Rhode Island,73.11,2.05,0,2.05
9/1/1984,1984,Sep,South Carolina,87.66,2.16,0,2.16
9/1/1984,1984,Sep,South Dakota,79.76,1.01,-1.334197699,0.51
9/1/1984,1984,Sep,Tennessee,85.19,1.33,1.713352436,3.04
9/1/1984,1984,Sep,Texas,96.46,1.99,-1.374614157,0.62
9/1/1984,1984,Sep,Utah,96.05,1.03,0.632522852,1.66
9/1/1984,1984,Sep,Vermont,71.7,2.36,1.426016463,3.79
9/1/1984,1984,Sep,Virginia,83.44,1.37,-1.422970034,0.69
9/1/1984,1984,Sep,Washington,79.58,2.11,2.555837471,4.67
9/1/1984,1984,Sep,West Virginia,79.57,1.9,-1.346319937,0.55
9/1/1984,1984,Sep,Wisconsin,78.97,4.22,1.577388262,5.8
9/1/1984,1984,Sep,Wyoming,79.61,1.59,-0.67124255,0.92
10/1/1984,1984,Oct,Wisconsin,66.96,4.66,1.577388262,6.24
10/1/1984,1984,Oct,Wyoming,64.01,0.98,0.67124255,1.65
10/1/1984,1984,Oct,Alabama,87.64,5.28,-1.913030304,3.37
10/1/1984,1984,Oct,Arizona,86.53,1.15,0,1.15
10/1/1984,1984,Oct,Arkansas,81.07,12.81,-1.958623226,10.85
10/1/1984,1984,Oct,California,89.41,1.79,-2.131408253,0.9
10/1/1984,1984,Oct,Colorado,67.57,3.19,-0.696928566,2.49
10/1/1984,1984,Oct,Connecticut,69.19,3.55,0,3.55
10/1/1984,1984,Oct,Delaware,75.51,2.74,1.581583976,4.32
10/1/1984,1984,Oct,District of Columbia,73.49,3.03,0,3.03
10/1/1984,1984,Oct,Florida,89.9,1.29,2.59240158,3.88
10/1/1984,1984,Oct,Georgia,87.88,1.84,1.734505994,3.57
10/1/1984,1984,Oct,Idaho,64,2.2,1.094930677,3.29
10/1/1984,1984,Oct,Illinois,75.25,4.91,0,4.91
10/1/1984,1984,Oct,Indiana,75.52,3.91,-1.478054356,2.43
10/1/1984,1984,Oct,Iowa,70.81,5.17,1.963361456,7.13
